x,density,Estimators
0.0008240480458566,561.9649661067166,Welsch
0.0008272116047973,550.8133412400813,Welsch
0.000830375163738,540.034501219822,Welsch
0.0008335387226787,529.6497056574527,Welsch
0.0008367022816193,519.6757355452377,Welsch
0.00083986584056,510.1247629829475,Welsch
0.0008430293995007,501.0043053299492,Welsch
0.0008461929584414,492.3172615790867,Welsch
0.000849356517382,484.0620269951856,Welsch
0.0008525200763227,476.2326804472605,Welsch
0.0008556836352634,468.81923742722927,Welsch
0.0008588471942041,461.80796052317856,Welsch
0.0008620107531447,455.1817181304848,Welsch
0.0008651743120854,448.9203814622505,Welsch
0.0008683378710261,443.00124947804846,Welsch
0.0008715014299668,437.3994911962361,Welsch
0.0008746649889075,432.08859499162105,Welsch
0.0008778285478481,427.0408149004701,Welsch
0.0008809921067888,422.2276046437432,Welsch
0.0008841556657295,417.6200310132617,Welsch
0.0008873192246702,413.1891594122385,Welsch
0.0008904827836108,408.9064056610714,Welsch
0.0008936463425515,404.7438496245997,Welsch
0.0008968099014922,400.67450773522063,Welsch
0.0008999734604329,396.6725630206404,Welsch
0.0009031370193735,392.7135527369066,Welsch
0.0009063005783142,388.7745150988208,Welsch
0.0009094641372549,384.8340978360315,Welsch
0.0009126276961956,380.8726323356544,Welsch
0.0009157912551362,376.8721779212418,Welsch
0.0009189548140769,372.816541335045,Welsch
0.0009221183730176,368.69127672028986,Welsch
0.0009252819319583,364.4836713420614,Welsch
0.000928445490899,360.1827219536978,Welsch
0.0009316090498396,355.77910613922177,Welsch
0.0009347726087803,351.2651521840219,Welsch
0.000937936167721,346.6348100989996,Welsch
0.0009410997266617,341.8836254097705,Welsch
0.0009442632856023,337.00871628823177,Welsch
0.000947426844543,332.0087536155164,Welsch
0.0009505904034837,326.88394268572046,Welsch
0.0009537539624244,321.6360045434509,Welsch
0.000956917521365,316.26815443839297,Welsch
0.0009600810803057,310.78507460536304,Welsch
0.0009632446392464,305.1928785509523,Welsch
0.0009664081981871,299.4990642430409,Welsch
0.0009695717571277,293.7124540355,Welsch
0.0009727353160684,287.8431197805403,Welsch
0.0009758988750091,281.9022923362109,Welsch
0.0009790624339498,275.9022555085732,Welsch
0.0009822259928904,269.856225314441,Welsch
0.0009853895518311,263.7782162489004,Welsch
0.0009885531107718,257.68289693411856,Welsch
0.0009917166697125,251.5854380631845,Welsch
0.0009948802286532,245.501355898136,Welsch
0.0009980437875938,239.4463547130846,Welsch
0.0010012073465345,233.4361714861145,Welsch
0.0010043709054752,227.48642584851123,Welsch
0.0010075344644159,221.612477823838,Welsch
0.0010106980233565,215.82929527260663,Welsch
0.0010138615822972,210.15133225140275,Welsch
0.0010170251412379,204.5924187552749,Welsch
0.0010201887001786,199.1656615979772,Welsch
0.0010233522591192,193.88335555286443,Welsch
0.0010265158180599,188.7569033778365,Welsch
0.0010296793770006,183.7967430202748,Welsch
0.0010328429359413,179.0122801687336,Welsch
0.0010360064948819,174.4118243983535,Welsch
0.0010391700538226,170.0025274415802,Welsch
0.0010423336127633,165.79032258434395,Welsch
0.001045497171704,161.77986480554483,Welsch
0.0010486607306447,157.97447199817412,Welsch
0.0010518242895853,154.3760683787707,Welsch
0.001054987848526,150.98513194886164,Welsch
0.0010581514074667,147.80064855768154,Welsch
0.0010613149664074,144.82007567372233,Welsch
0.001064478525348,142.03931935495666,Welsch
